Date,Meteo,Temperature,Collection,Line,Color,Eyewear,Gender,Age,Quantity,Salesman
3/30/2016,Cloudy + Rainy,Cold,A,ModelA6,Gray,Optical,F,60 +,1,Boss
3/30/2016,Rainy,Cold,A,ModelA9,Silver,Solar,F,15-30,1,Boss
3/30/2016,Rainy,Cold,A,ModelA9,Brown,Solar,M,30-45,1,Boss
3/30/2016,Rainy,Cold,A,ModelA25,Silver,Optical,M,15-30,1,Boss
3/30/2016,Rainy,Cold,A,ModelA23,White,Solar_Opt,M,15-30,1,Boss
3/30/2016,Rainy,Cold,A,ModelA6,Silver,Optical,M,15-30,1,Boss
3/31/2016,Rainy,Cold,A,ModelA27,Red,Optical,F,60 +,1,Boss
3/31/2016,Rainy,Cold,A,ModelA20,Red,Solar_Opt,F,60 +,1,Boss
3/31/2016,Rainy,Cold,A,ModelA2,Red,Optical,M,15-30,1,Boss
4/1/2016,Sunny,Chill,A,ModelA8,Black,Solar,F,15-30,1,Boss
4/1/2016,Sunny,Chill,A,ModelA6,Transparent,Solar,M,15-30,1,Boss
4/1/2016,Sunny,Chill,A,ModelA4,Transparent,Solar_Opt,M,45-60,1,Boss
4/1/2016,Sunny,Chill,A,ModelA5,Blue,Optical,M,30-45,1,Boss
4/1/2016,Sunny,Chill,A,ModelA25,Gray,Optical,M,30-45,1,Boss
4/1/2016,Sunny,Chill,A,ModelA6,Silver,Optical,M,30-45,1,Boss
4/1/2016,Sunny,Chill,A,ModelA17,Gray,Solar,M,30-45,1,Boss
4/1/2016,Sunny,Chill,A,ModelA16,Black,Solar,M,30-45,1,Boss
4/1/2016,Sunny,Chill,A,ModelA11,Silver,Solar,F,30-45,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA3,Black,Solar,F,15-30,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA6,Transparent,Solar,M,45-60,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA8,Black,Solar,M,45-60,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA2,Red,Solar,M,45-60,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA3,Green,Solar,F,15-30,1,Employe1
4/2/2016,Cloudy,Chill,A,ModelA27,Black,Solar_Opt,F,30-45,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA8,Shiny,Optical,F,60 +,1,Employe1
4/2/2016,Cloudy,Chill,A,ModelA6,Transparent,Optical,F,60 +,1,Employe1
4/2/2016,Cloudy,Chill,A,ModelA6,Red,Optical,M,15-30,1,Boss
4/2/2016,Cloudy,Chill,A,ModelA24,Black,Frame,F,15-30,1,Employe1
4/2/2016,Rainy,Chill,A,ModelA3,Silver,Optical,F,15-30,1,Boss
4/2/2016,Rainy,Chill,A,ModelA24,Brown,Optical,F,15-30,1,Boss
4/3/2016,Sunny,Moderate,A,ModelA13,Yellow,Solar,F,45-60,1,Boss
4/3/2016,Sunny,Moderate,A,ModelA6,Transparent,Solar,M,15-30,1,Boss
4/3/2016,Sunny,Moderate,A,ModelA3,Silver,Solar,M,15-30,1,Boss
4/3/2016,Sunny,Moderate,A,ModelA15,Brown,Solar,M,15-30,1,Boss
4/3/2016,Sunny,Moderate,A,ModelA15,Brown,Solar,F,45-60,1,Boss
4/3/2016,Sunny,Moderate,A,ModelA19,Red,Optical,F,60 +,1,Boss
4/3/2016,Partly Cloudy,Moderate,A,ModelA3,Black,Solar,M,15-30,1,Boss
4/3/2016,Partly Cloudy,Moderate,A,ModelA13,Yellow,Solar,F,15-30,1,Boss
4/3/2016,Partly Cloudy,Moderate,A,ModelA6,Silver,Solar_Opt,M,30-45,1,Employe1
4/3/2016,Partly Cloudy,Moderate,A,ModelA6,Transparent,Solar,M,30-45,1,Boss
4/3/2016,Partly Cloudy,Moderate,A,ModelA13,Yellow,Solar,F,30-45,1,Boss
4/3/2016,Partly Cloudy,Moderate,A,ModelA6,Gray,Solar,M,45-60,1,Boss
4/3/2016,Cloudy,Moderate,A,ModelA9,Black,Solar,M,30-45,1,Boss
4/3/2016,Cloudy,Moderate,A,ModelA6,Transparent,Solar,F,30-45,1,Boss
4/3/2016,Cloudy,Moderate,A,ModelA11,Red,Solar,M,30-45,1,Boss
4/3/2016,Cloudy,Moderate,A,ModelA3,Silver,Solar,M,15-30,1,Employe1
4/3/2016,Cloudy,Moderate,A,ModelA6,Silver,Solar,M,45-60,1,Employe1
4/3/2016,Cloudy,Moderate,A,ModelA20,Black,Solar,F,30-45,1,Employe1
4/3/2016,Cloudy,Moderate,A,ModelA6,Red,Solar,M,15-30,1,Boss
4/3/2016,Cloudy,Moderate,A,ModelA6,Transparent,Solar,F,15-30,1,Employe1
4/3/2016,Cloudy,Moderate,A,ModelA6,Transparent,Solar,M,30-45,1,Boss
4/4/2016,Cloudy,Moderate,A,ModelA7,Gray,Optical,M,30-45,1,Boss
4/4/2016,Cloudy,Moderate,A,ModelA18,Purple,Solar_Opt,F,00-15,1,Boss
4/4/2016,Partly Cloudy,Moderate,A,ModelA8,Black,Optical,M,30-45,1,Boss
4/4/2016,Partly Cloudy,Moderate,A,ModelA7,Black,Solar,F,30-45,1,Boss
4/4/2016,Partly Cloudy,Moderate,A,ModelA21,Black,Solar,F,30-45,1,Boss
4/4/2016,Partly Cloudy,Moderate,A,ModelA6,Gray,Solar_Opt,M,15-30,1,Boss
4/5/2016,Sunny,Moderate,A,ModelA2,Brown,Optical,F,45-60,1,Boss
4/5/2016,Sunny,Moderate,A,ModelA4,Transparent,Optical,M,60 +,1,Boss
4/5/2016,Sunny,Moderate,A,ModelA25,Gray,Optical,M,30-45,1,Boss
4/5/2016,Sunny,Moderate,A,ModelA3,Black,Solar,F,30-45,1,Boss
4/5/2016,Sunny,Moderate,A,ModelA6,Silver,Solar,M,15-30,1,Boss
4/6/2016,Sunny,Chill,A,ModelA6,Red,Optical,M,15-30,1,Boss
4/6/2016,Sunny,Chill,A,ModelA25,Black,Solar_Opt,F,15-30,1,Boss
4/6/2016,Cloudy,Chill,A,ModelA25,Silver,Solar,M,30-45,1,Boss
4/7/2016,Clear,Chill,A,ModelA6,Transparent,Solar,M,45-60,1,Boss
4/7/2016,Cloudy,Chill,A,ModelA24,Brown,Solar,F,30-45,1,Boss
4/7/2016,Cloudy + Rainy,Chill,A,ModelA19,Red,Optical,F,45-60,1,Boss
4/7/2016,Cloudy + Rainy,Chill,A,ModelA6,Silver,Optical,F,15-30,1,Boss
4/7/2016,Partly Cloudy,Chill,A,ModelA4,Black,Frame,M,60 +,1,Boss
4/7/2016,Partly Cloudy,Chill,A,ModelA20,Purple,Optical,F,15-30,1,Boss
4/7/2016,Partly Cloudy,Chill,A,ModelA6,Gray,Solar_Opt,M,30-45,1,Boss
4/8/2016,Partly Cloudy,Chill,A,ModelA14,Blue,Optical,F,30-45,1,Boss
4/8/2016,Partly Cloudy,Chill,A,ModelA6,Transparent,Solar,F,15-30,1,Boss
4/8/2016,Partly Cloudy,Chill,A,ModelA23,White,Optical,M,30-45,1,Boss
4/8/2016,Partly Cloudy,Chill,A,ModelA6,Gray,Solar,M,15-30,1,Boss
4/8/2016,Partly Cloudy,Chill,A,ModelA28,Red,Optical,M,45-60,1,Boss
4/8/2016,Partly Cloudy,Chill,A,ModelA3,Silver,Frame,M,30-45,1,Boss
4/9/2016,Clear,Chill,A,ModelA6,Transparent,Solar,M,15-30,1,Boss
4/9/2016,Clear,Chill,A,ModelA6,Gray,Frame,M,45-60,1,Employe2
4/9/2016,Clear,Chill,A,ModelA6,Gray,Optical,M,45-60,1,Boss
4/9/2016,Cloudy + Rainy,Chill,A,ModelA27,Green,Optical,F,15-30,1,Boss
4/9/2016,Cloudy,Chill,A,ModelA8,Black,Solar,M,30-45,1,Employe2
4/9/2016,Cloudy + Rainy,Chill,A,ModelA4,Transparent,Solar,M,45-60,1,Boss
4/9/2016,Cloudy + Rainy,Chill,A,ModelA6,Silver,Solar,M,15-30,1,Boss
4/9/2016,Cloudy + Rainy,Chill,A,ModelA16,Shiny,Solar,M,15-30,1,Employe2
4/9/2016,Cloudy + Rainy,Chill,A,ModelA1,Blue,Solar,F,30-45,1,Employe2
4/9/2016,Cloudy + Rainy,Chill,A,ModelA3,Silver,Solar,F,30-45,1,Boss
4/9/2016,Cloudy + Rainy,Chill,A,ModelA6,Gray,Solar,M,30-45,1,Boss
4/9/2016,Cloudy + Rainy,Chill,A,ModelA3,Silver,Solar,M,30-45,1,Boss
4/9/2016,Cloudy + Rainy,Chill,A,ModelA6,Transparent,Solar_Opt,M,45-60,1,Employe2
4/9/2016,Cloudy + Rainy,Chill,A,ModelA14,Green,Optical,F,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA25,Gray,Solar,M,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA9,Silver,Solar,M,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA14,Blue,Optical,F,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA13,Yellow,Solar,F,30-45,1,Employe2
4/10/2016,Sunny,Chill,A,ModelA3,Black,Solar,F,00-15,1,Employe2
4/10/2016,Sunny,Chill,A,ModelA6,Transparent,Solar,M,45-60,1,Boss
4/10/2016,Sunny,Chill,A,ModelA14,Blue,Optical,M,45-60,1,Boss
4/10/2016,Sunny,Chill,A,ModelA17,Silver,Optical,M,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA3,Silver,Solar,F,30-45,1,Boss
4/10/2016,Sunny,Chill,A,ModelA25,Black,Frame,M,30-45,1,Employe2
4/10/2016,Sunny,Chill,A,ModelA25,Black,Solar,F,15-30,1,Employe2
4/10/2016,Sunny,Chill,A,ModelA6,Transparent,Solar,F,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA25,Silver,Solar,M,15-30,1,Boss
4/10/2016,Sunny,Chill,A,ModelA15,Brown,Solar,M,30-45,1,Employe2
4/10/2016,Sunny,Chill,A,ModelA3,Silver,Solar,M,15-30,1,Boss
4/10/2016,Clear,Chill,A,ModelA10,Yellow,Solar,F,30-45,1,Boss
4/10/2016,Clear,Chill,A,ModelA11,Silver,Optical,M,45-60,1,Boss
4/10/2016,Clear,Chill,A,ModelA25,Silver,Solar,F,30-45,1,Employe2
4/11/2016,Rainy,Chill,A,ModelA9,Brown,Solar_Opt,M,30-45,1,Boss
4/11/2016,Rainy,Chill,A,ModelA1,Blue,Solar,F,15-30,1,Boss
4/11/2016,Rainy,Chill,A,ModelA17,Gray,Solar_Opt,M,15-30,1,Boss
4/11/2016,Rainy,Chill,A,ModelA5,Blue,Optical,M,45-60,1,Boss
4/11/2016,Rainy,Chill,A,ModelA10,Yellow,Solar,F,15-30,1,Boss
4/11/2016,Rainy,Chill,A,ModelA3,Silver,Solar,M,15-30,1,Boss
4/12/2016,Cloudy,Chill,A,ModelA3,Silver,Solar,F,15-30,1,Boss
4/12/2016,Partly Cloudy,Chill,A,ModelA6,Red,Optical,M,45-60,1,Boss
4/12/2016,Clear,Chill,A,ModelA14,Black,Optical,M,30-45,1,Boss
4/12/2016,Clear,Chill,A,ModelA6,Gray,Solar,M,15-30,1,Boss
4/12/2016,Clear,Chill,A,ModelA8,Black,Optical,M,15-30,1,Boss
4/12/2016,Clear,Chill,A,ModelA7,Black,Solar,M,30-45,1,Boss
4/13/2016,Cloudy,Chill,A,ModelA25,Silver,Optical,M,15-30,1,Boss
4/13/2016,Cloudy,Chill,A,ModelA14,Green,Optical,F,45-60,1,Boss
4/13/2016,Cloudy,Chill,A,ModelA7,Brown,Solar,M,30-45,1,Boss
4/13/2016,Cloudy,Chill,A,ModelA14,Green,Frame,M,45-60,1,Boss
4/13/2016,Cloudy,Chill,A,ModelA7,Gray,Solar,M,15-30,1,Boss
4/14/2016,Sunny,Chill,A,ModelA29,Black,Optical,M,45-60,1,Boss
4/14/2016,Sunny,Chill,A,ModelA24,Brown,Solar,F,15-30,1,Boss
4/14/2016,Rainy,Chill,A,ModelA8,Black,Optical,F,15-30,1,Boss
4/14/2016,Rainy,Chill,A,ModelA14,Blue,Optical,F,30-45,1,Boss
4/14/2016,Rainy,Chill,A,ModelA2,Brown,Solar,F,30-45,1,Boss
4/15/2016,Sunny,Chill,A,ModelA6,Silver,Solar,F,15-30,1,Boss
4/15/2016,Rainy,Chill,A,ModelA21,Red,Solar,M,30-45,1,Employe2
4/15/2016,Rainy,Chill,A,ModelA11,Gray,Solar,M,15-30,1,Boss
4/15/2016,Cloudy,Chill,A,ModelA8,Shiny,Solar,F,15-30,1,Boss
4/15/2016,Cloudy,Chill,A,ModelA29,Green,Solar,M,45-60,1,Boss
4/15/2016,Partly Cloudy,Chill,A,ModelA11,Silver,Solar,M,15-30,1,Boss
4/15/2016,Partly Cloudy,Chill,A,ModelA3,Silver,Solar,M,45-60,1,Boss
4/15/2016,Partly Cloudy,Chill,A,ModelA24,Pink,Solar,F,30-45,1,Boss
4/16/2016,Partly Cloudy,Chill,A,ModelA5,Silver,Optical,M,45-60,1,Boss
4/16/2016,Partly Cloudy,Chill,A,ModelA20,Gray,Optical,F,15-30,1,Boss
4/16/2016,Partly Cloudy,Chill,A,ModelA3,Silver,Optical,F,15-30,1,Boss
4/16/2016,Rainy,Chill,A,ModelA21,Black,Solar,F,30-45,1,Employe2
4/16/2016,Rainy,Chill,A,ModelA14,Blue,Optical,M,45-60,1,Boss
4/16/2016,Rainy,Chill,A,ModelA3,Green,Optical,F,15-30,1,Boss
4/16/2016,Clear,Chill,A,ModelA8,Black,Optical,M,15-30,1,Boss
4/16/2016,Clear,Chill,A,ModelA2,Black,Optical,M,45-60,1,Boss
4/16/2016,Clear,Chill,A,ModelA20,Purple,Solar,F,45-60,1,Boss
4/16/2016,Clear,Chill,A,ModelA19,Black,Optical,M,45-60,1,Boss
4/16/2016,Clear,Chill,A,ModelA17,Silver,Solar_Opt,M,15-30,1,Boss
4/16/2016,Clear,Chill,A,ModelA30,Black,Optical,M,15-30,1,Boss
4/16/2016,Clear,Chill,A,ModelA25,Gray,Optical,M,15-30,1,Boss
4/16/2016,Sunny,Chill,A,ModelA27,Orange,Optical,F,45-60,1,Boss
4/16/2016,Sunny,Chill,A,ModelA3,Silver,Solar_Opt,F,45-60,1,Boss
4/16/2016,Sunny,Chill,A,ModelA2,Brown,Optical,F,15-30,1,Boss
4/16/2016,Sunny,Chill,A,ModelA6,Transparent,Solar_Opt,M,30-45,1,Boss
4/16/2016,Sunny,Chill,A,ModelA13,Yellow,Solar,F,15-30,1,Boss
4/16/2016,Sunny,Chill,A,ModelA29,Brown,Optical,M,15-30,1,Boss
4/16/2016,Sunny,Chill,A,ModelA4,Transparent,Solar,M,30-45,1,Employe2
4/16/2016,Sunny,Chill,A,ModelA6,Transparent,Solar,F,15-30,1,Boss
4/16/2016,Clear,Chill,A,ModelA24,Brown,Solar,F,30-45,1,Employe2
4/16/2016,Clear,Chill,A,ModelA14,Blue,Frame,F,30-45,1,Employe2
4/16/2016,Clear,Chill,A,ModelA6,Silver,Solar,F,30-45,1,Employe2
4/16/2016,Clear,Chill,A,ModelA9,Brown,Solar,F,15-30,1,Boss
4/17/2016,Sunny,Chill,A,ModelA20,Purple,Solar,F,30-45,1,Employe2
4/17/2016,Sunny,Chill,A,ModelA14,Black,Optical,M,45-60,1,Boss
4/17/2016,Sunny,Chill,A,ModelA17,Gray,Solar,M,30-45,1,Boss
4/17/2016,Sunny,Chill,A,ModelA23,White,Solar,M,30-45,1,Boss
4/17/2016,Sunny,Chill,A,ModelA6,Red,Optical,M,30-45,1,Boss
4/17/2016,Sunny,Chill,A,ModelA17,Black,Optical,M,30-45,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA24,Brown,Solar,F,45-60,1,Employe2
4/17/2016,Partly Cloudy,Cold,A,ModelA17,Silver,Solar,M,30-45,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA26,Red,Solar,F,30-45,1,Employe2
4/17/2016,Partly Cloudy,Cold,A,ModelA14,Green,Frame,F,45-60,1,Employe2
4/17/2016,Partly Cloudy,Cold,A,ModelA3,Gray,Solar,M,30-45,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA24,Pink,Solar,F,15-30,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA7,Brown,Solar,M,30-45,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA14,Blue,Optical,M,15-30,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA24,Black,Solar,F,15-30,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA14,Blue,Optical,F,15-30,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA23,Orange,Solar,M,30-45,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA3,Gray,Solar,F,30-45,1,Boss
4/17/2016,Partly Cloudy,Cold,A,ModelA3,Silver,Solar,M,30-45,1,Boss
4/18/2016,Clear,Chill,A,ModelA25,Silver,Solar,F,30-45,1,Boss
4/18/2016,Clear,Chill,A,ModelA3,Silver,Optical,M,30-45,1,Boss
4/18/2016,Clear,Chill,A,ModelA8,Black,Optical,M,30-45,1,Boss
4/18/2016,Clear,Chill,A,ModelA3,Green,Solar_Opt,M,15-30,1,Boss
4/19/2016,Sunny,Chill,A,ModelA27,Orange,Optical,F,30-45,1,Boss
4/19/2016,Sunny,Chill,A,ModelA13,Yellow,Solar,F,15-30,1,Boss
4/19/2016,Sunny,Chill,A,ModelA3,Gray,Optical,F,15-30,1,Boss
4/19/2016,Sunny,Chill,A,ModelA18,Gray,Solar_Opt,F,30-45,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA6,Gray,Solar,F,45-60,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA14,Green,Optical,F,15-30,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA23,Orange,Solar,M,30-45,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA9,Black,Solar,M,30-45,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA14,Green,Optical,F,30-45,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA8,Black,Optical,M,15-30,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA14,Blue,Optical,F,15-30,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA15,Brown,Optical,F,15-30,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA24,Black,Solar,F,15-30,1,Boss
4/20/2016,Sunny,Moderate,A,ModelA7,Black,Solar,M,15-30,1,Boss
4/21/2016,Clear,Moderate,A,ModelA14,Blue,Optical,M,30-45,1,Boss
4/21/2016,Clear,Moderate,A,ModelA15,Pink,Frame,M,60 +,1,Boss
4/21/2016,Clear,Moderate,A,ModelA21,Blue,Frame,M,60 +,1,Boss
4/21/2016,Clear,Moderate,A,ModelA17,Gray,Solar,M,30-45,1,Boss
4/22/2016,Cloudy,Chill,A,ModelA3,Green,Solar_Opt,F,15-30,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA3,Black,Solar,F,15-30,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA3,Black,Optical,F,30-45,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA3,Silver,Optical,F,15-30,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA6,Gray,Solar,M,15-30,1,Employe2
4/23/2016,Cloudy,Cold,A,ModelA20,Red,Solar,F,30-45,1,Employe2
4/23/2016,Cloudy,Cold,A,ModelA15,Pink,Optical,F,15-30,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA8,Black,Optical,M,45-60,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA30,Black,Optical,M,30-45,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA3,Black,Solar,F,30-45,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA25,Silver,Solar,F,30-45,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA16,Black,Solar,M,45-60,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA6,Silver,Solar,M,15-30,1,Boss
4/23/2016,Cloudy,Cold,A,ModelA3,Black,Solar,M,30-45,1,Boss
4/24/2016,Cloudy,Cold,A,ModelA8,Black,Frame,M,60 +,1,Employe2
4/24/2016,Cloudy,Cold,A,ModelA27,Green,Solar,F,60 +,1,Employe2
4/24/2016,Cloudy,Cold,A,ModelA11,Gray,Frame,M,45-60,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA3,Green,Optical,F,30-45,1,Employe2
4/24/2016,Cloudy + Rainy,Cold,A,ModelA3,Green,Solar,F,15-30,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA6,Silver,Frame,M,15-30,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA8,Black,Solar,F,30-45,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA3,Black,Solar,F,30-45,1,Employe2
4/24/2016,Cloudy + Rainy,Cold,A,ModelA24,Black,Solar,F,30-45,1,Employe2
4/24/2016,Cloudy + Rainy,Cold,A,ModelA3,Green,Solar,F,15-30,1,Employe2
4/24/2016,Cloudy + Rainy,Cold,A,ModelA8,Black,Solar,M,30-45,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA6,Silver,Solar,M,30-45,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA8,Black,Optical,M,15-30,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA3,Green,Solar,M,15-30,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA23,White,Solar,M,30-45,1,Boss
4/24/2016,Cloudy + Rainy,Cold,A,ModelA16,Black,Solar,M,30-45,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA23,Orange,Optical,M,15-30,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA18,Gray,Optical,M,30-45,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA18,Brown,Solar_Opt,M,30-45,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA3,Silver,Solar,F,15-30,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA6,Silver,Solar,M,30-45,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA3,Gray,Optical,F,15-30,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA3,Gray,Optical,F,15-30,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA6,Gray,Solar,M,30-45,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA3,Black,Solar,F,15-30,1,Boss
4/25/2016,Cloudy,Cold,A,ModelA14,Blue,Optical,M,30-45,1,Boss
4/25/2016,Cloudy + Rainy,Cold,A,ModelA17,Black,Optical,M,30-45,1,Boss
4/25/2016,Cloudy + Rainy,Cold,A,ModelA8,Black,Solar,M,15-30,1,Boss
4/25/2016,Cloudy + Rainy,Cold,A,ModelA6,Silver,Optical,M,30-45,1,Boss
4/26/2016,Cloudy,Cold,A,ModelA8,Shiny,Solar,M,30-45,1,Boss
4/26/2016,Cloudy,Cold,A,ModelA14,Blue,Solar_Opt,F,60 +,1,Boss
4/26/2016,Cloudy,Cold,A,ModelA6,Silver,Solar,M,15-30,1,Boss
4/26/2016,Cloudy,Cold,A,ModelA25,Black,Frame,M,15-30,1,Boss
4/26/2016,Cloudy,Cold,A,ModelA3,Silver,Frame,M,15-30,1,Boss
4/26/2016,Snowy,Cold,A,ModelA3,Silver,Solar,F,15-30,1,Boss
4/26/2016,Clear,Cold,A,ModelA17,Silver,Optical,F,30-45,1,Boss
4/26/2016,Clear,Cold,A,ModelA21,Blue,Solar,F,15-30,1,Boss
4/27/2016,Sunny,Cold,A,ModelA14,Blue,Optical,M,30-45,1,Boss
4/27/2016,Sunny,Cold,A,ModelA25,Gray,Solar_Opt,M,30-45,1,Boss
4/27/2016,Sunny,Cold,A,ModelA9,Gray,Optical,M,30-45,1,Boss
4/27/2016,Clear,Cold,A,ModelA1,Blue,Solar,F,30-45,1,Boss
4/28/2016,Sunny,Cold,A,ModelA3,Gray,Solar,M,00-15,1,Boss
4/28/2016,Sunny,Cold,A,ModelA14,Blue,Optical,M,45-60,1,Boss
4/28/2016,Sunny,Cold,A,ModelA25,Black,Solar,M,15-30,1,Boss
4/28/2016,Clear,Cold,A,ModelA25,Gray,Optical,M,15-30,1,Boss
4/28/2016,Clear,Cold,A,ModelA6,Silver,Solar,M,15-30,1,Boss
4/29/2016,Sunny,Chill,A,ModelA14,Blue,Frame,M,15-30,1,Boss
4/29/2016,Sunny,Chill,A,ModelA4,Silver,Optical,M,45-60,1,Boss
4/29/2016,Cloudy,Chill,A,ModelA3,Gray,Solar_Opt,M,15-30,1,Boss
4/29/2016,Cloudy,Chill,A,ModelA6,Silver,Solar,M,30-45,1,Employe2
4/29/2016,Cloudy,Chill,A,ModelA3,Gray,Solar,M,30-45,1,Employe2
4/29/2016,Cloudy,Chill,A,ModelA8,Shiny,Solar,M,30-45,1,Boss
4/29/2016,Rainy,Chill,A,ModelA7,Black,Optical,M,45-60,1,Boss
4/29/2016,Rainy,Chill,A,ModelA6,Silver,Solar,F,15-30,1,Boss
4/30/2016,Rainy,Cold,A,ModelA14,Blue,Optical,M,30-45,1,Boss
4/30/2016,Rainy,Cold,A,ModelA3,Green,Frame,M,30-45,1,Employe2
4/30/2016,Rainy,Cold,A,ModelA6,Silver,Solar,M,45-60,1,Boss
4/30/2016,Cloudy + Rainy,Cold,A,ModelA15,Purple,Optical,M,45-60,1,Boss
4/30/2016,Cloudy + Rainy,Cold,A,ModelA8,Black,Frame,M,45-60,1,Boss
4/30/2016,Cloudy + Rainy,Cold,A,ModelA16,Black,Optical,M,15-30,1,Boss
4/30/2016,Cloudy + Rainy,Cold,A,ModelA14,Blue,Optical,M,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA9,Silver,Solar,M,30-45,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA18,Brown,Solar_Opt,M,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA18,Purple,Solar,F,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA9,Brown,Solar,F,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Red,Solar,M,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA19,Red,Frame,F,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA1,Blue,Solar,F,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Red,Solar,F,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Silver,Solar,F,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA18,Gray,Solar,F,30-45,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA17,Black,Solar,M,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Silver,Solar,M,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA27,Black,Solar,F,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA1,Pink,Solar,F,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA1,Blue,Solar,F,30-45,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA3,Silver,Solar,F,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA9,Brown,Solar,M,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Silver,Solar,M,45-60,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA3,Gray,Solar,F,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA25,Silver,Solar,F,30-45,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Silver,Solar,M,15-30,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA6,Silver,Solar,M,30-45,1,Boss
5/1/2016,Sunny,Moderate,A,ModelA16,Black,Solar,M,15-30,1,Boss
5/1/2016,Clear,Moderate,A,ModelA23,White,Solar,M,45-60,1,Boss
